Class	DocDB Family ID	Serial no.	Title	Publication date
negative	43970378	EP2496175A4	DETECTION, MEASUREMENT, AND IMAGING OF CELLS SUCH AS CANCER AND OTHER BIOLOGIC SUBSTANCES USING TARGETED NANOPARTICLES AND MAGNETIC PROPERTIES THEREOF	2014-08-06
negative	43970378	IL219566A	Detection, measurement and imaging of cells such as cancer and other biologic substances using targeted nanoparticles and magnetic properties thereof	2015-04-30
negative	43970378	IL219566D0	DETECTION, MEASUREMENT, AND IMAGING OF CELLS SUCH AS CANCER AND OTHER BIOLOGIC SUBSTANCES USING TARGETED NANOPARTICLES AND MAGNETIC PROPERTIES THEREOF	2012-06-28
negative	43970378	JP2013509965A	The cell of the cancer and the like which uses the target nano grain and its magnetic grain and detection, measurement, and image pickup of the other biological material 	2013-03-21
negative	43970378	JP5805651B2	detection of cells and other biological materials such as cancer that uses a target nano-particles and the magnetic particles , measurement, and imaging	2015-11-04
negative	43970378	KR20120087165A	DETECTION, MEASUREMENT, AND IMAGING OF CELLS SUCH AS CANCER AND OTHER BIOLOGIC SUBSTANCES USING TARGETED NANOPARTICLES AND MAGNETIC PROPERTIES THEREOF	2012-08-06
negative	43970378	RU2012120429A	DETECTION, MEASUREMENT AND IMAGING cells, such as cancer, and other biological substances by means of targeted nanoparticles and their magnetic properties	2014-03-20
negative	43970378	US20130121927A1	DETECTION, MEASUREMENT, AND IMAGING OF CELLS SUCH AS CANCER AND OTHER BIOLOGIC SUBSTANCES USING TARGETED NANOPARTICLES AND MAGNETIC PROPERTIES THEREOF	2013-05-16
negative	43970378	US20150250403A1	DETECTION, MEASUREMENT, AND IMAGING OF CELLS SUCH AS CANCER AND OTHER BIOLOGIC SUBSTANCES USING TARGETED NANOPARTICLES AND MAGNETIC PROPERTIES THEREOF	2015-09-10
negative	43970378	US9095270B2	Detection, measurement, and imaging of cells such as cancer and other biologic substances using targeted nanoparticles and magnetic properties thereof	2015-08-04
negative	43970378	WO2011057146A1	DETECTION, MEASUREMENT, AND IMAGING OF CELLS SUCH AS CANCER AND OTHER BIOLOGIC SUBSTANCES USING TARGETED NANOPARTICLES AND MAGNETIC PROPERTIES THEREOF	2011-05-12
negative	43998625	CN102063339A	Based on computer yun resource of system load balancing method and apparatus for	2011-05-18
negative	43998625	CN102063339B	Based on computer yun resource of system load balancing method and apparatus for	2013-03-27
negative	44031884	CN102073311A	Quantum based on disperse particle cluster algorithm machine element machining production line method for dispatching	2011-05-25
negative	44031884	CN102073311B	Quantum based on disperse particle cluster algorithm machine element machining production line method for dispatching	2012-09-26
negative	44033680	CN102075324A	A quantum code teaching system and communication method thereof	2011-05-25
negative	44033680	CN102075324B	A quantum code teaching system communication method of	2013-01-23
negative	44083212	US20110138255A1	Probabilistic Learning-Based Decoding of Communication Signals	2011-06-09
negative	44085153	CN102078843A	A switch for flotation collecting agent of the andalusite collecting performance evaluation method of	2011-06-01
negative	44085153	CN102078843B	A switch for flotation collecting agent of the andalusite collecting performance evaluation method of	2013-04-17
negative	44142933	CN102104479A	Quantum public key encryption system, key generation method, encryption method, and decryption method	2011-06-22
negative	44142933	CN102104479B	Quantum public key encryption system, key generation method, encryption method, and decryption method	2014-01-29
negative	44142933	JP2011130120A	Quantum public key cryptosystem, the key generation device, encryption device, decoding device, key generation method, encryption method, and decoding method	2011-06-30
negative	44142933	US20110142242A1	QUANTUM PUBLIC KEY ENCRYPTION SYSTEM, KEY GENERATION APPARATUS, ENCRYPTION APPARATUS, DECRYPTION APPARATUS, KEY GENERATION METHOD, ENCRYPTION METHOD, AND DECRYPTION METHOD	2011-06-16
negative	44142933	US8744075B2	Quantum public key encryption system	2014-06-03
negative	44144069	US20110145288A1	METHODS, APPARATUS, AND COMPUTER PROGRAM PRODUCTS FOR QUANTUM SEARCHING FOR MULTIPLE SEARCH TARGETS	2011-06-16
negative	44144069	US20160070756A1	METHODS, APPARATUS, AND COMPUTER PROGRAM PRODUCTS FOR QUANTUM SEARCHING FOR MULTIPLE SEARCH TARGETS	2016-03-10
negative	44144069	US9152922B2	Methods, apparatus, and computer program products for quantum searching for multiple search targets	2015-10-06
negative	44144069	US9697252B2	Methods, apparatus, and computer program products for quantum searching for multiple search targets	2017-07-04
negative	44187689	US20110158577A1	ADVANCED MODULATION FORMAT USING TWO-STATE MODULATORS	2011-06-30
negative	44187689	US20140369638A1	ADVANCED MODULATION FORMAT USING TWO-STATE MODULATORS	2014-12-18
negative	44187689	US8855448B2	Advanced modulation format using two-state modulators	2014-10-07
negative	44187689	US9128310B2	Advanced modulation format using two-state modulators	2015-09-08
negative	44215484	CN102116610A	Based on machine vision automobile fittings the size of the online automatic detection method and device for	2011-07-06
negative	44215484	CN102116610B	Based on machine vision automobile fittings the size of the online automatic detection method and device for	2012-10-17
negative	44216839	CN102118226A	This utility model claims an intelligent substation of the quantum communication error correction encoding and decoding method	2011-07-06
negative	44216839	CN102118226B	This utility model claims an intelligent substation of the quantum communication error correction encoding and decoding method	2014-05-28
negative	44402167	KR101351012B1	METHOD AND APPARATUS FOR AUTHENTICATION USER IN MULTIPARTY QUANTUM COMMUNICATIONS	2014-01-10
negative	44402167	KR20110070694A	METHOD AND APPARATUS FOR AUTHENTICATION USER IN MULTIPARTY QUANTUM COMMUNICATIONS	2011-06-24
negative	44402167	US20140068765A1	METHOD AND APPARATUS FOR AUTHENTICATING USER IN MULTIPARTY QUANTUM COMMUNICATIONS	2014-03-06
negative	44447994	CN201936478U	Quantum cryptography teaching system	2011-08-17
negative	44491156	CN102170130A	A wind power short period forecasting method	2011-08-31
negative	44491156	CN102170130B	A wind power short period forecasting method	2013-03-06
negative	44530831	CN102195647A	Atomic oscillator	2011-09-21
negative	44530831	JP2011182215A	ATOMIC OSCILLATOR	2011-09-15
negative	44530831	JP5679099B2	Atomic oscillator	2015-03-04
negative	44530831	US20110215878A1	ATOMIC OSCILLATOR	2011-09-08
negative	44530831	US8253497B2	Atomic oscillator	2012-08-28
negative	44570010	CN102183814A	Based on mixed optimizing algorithm of the optical fiber prague grating the reverse design method	2011-09-14
negative	44570010	CN102183814B	Based on mixed optimizing algorithm of the optical fiber prague grating the reverse design method	2012-12-19
negative	44571767	CN102185693A	Quantum cryptography teaching system based on BB84 protocol and communication method thereof	2011-09-14
negative	44581866	CN102959750A	Ionically controlled three-gate component	2013-03-06
negative	44581866	CN102959750B	Ion control the third grid device and electronic apparatus quantum	2016-03-30
negative	44581866	DE102010026098A1	Ionically controlled three-port component	2012-01-05
negative	44581866	DE102010026098A9	Ionically controlled three-port component	2012-04-05
negative	44581866	EP2591514A1	IONICALLY CONTROLLED THREE-GATE COMPONENT	2013-05-15
negative	44581866	JP2013535805A	Ion-controlled three-terminal device	2013-09-12
negative	44581866	JP5976641B2	Ion-controlled three-terminal element	2016-08-23
negative	44581866	US20130079230A1	IONICALLY CONTROLLED THREE-GATE COMPONENT	2013-03-28
negative	44581866	WO2012003821A1	IONICALLY CONTROLLED THREE-GATE COMPONENT	2012-01-12
negative	44595707	JP2011165142A	METHOD OF RETRIEVING DATA OF SIMILAR AMINO ACID SEQUENCE AND BASE SEQUENCE USING HAMMING LENGTH	2011-08-25
negative	44603159	CN102195717A	A compatible laser communication quantity of electronic communication system	2011-09-21
negative	44603159	CN102195717B	A compatible laser communication quantity of electronic communication system	2014-06-04
negative	44603665	CN102196425A	Based on quantum key distribution network the movement of the encryption system and communication method thereof	2011-09-21
negative	44603665	CN102196425B	Based on quantum key distribution network the movement of the encryption system and communication method thereof	2013-04-03
negative	44613327	CN201985877U	Bb84 protocol based on the quantum code teaching system	2011-09-21
negative	44721001	CN102916806A	The cryptographic key distribution system	2013-02-06
negative	44721001	CN102916806B	The cryptographic key distribution system	2017-06-09
negative	44721001	EP2555466A1	SYSTEM FOR DISTRIBUTING CRYPTOGRAPHIC KEYS	2013-02-06
negative	44721001	EP2555466B1	SYSTEM FOR DISTRIBUTING CRYPTOGRAPHIC KEYS	2014-07-02
negative	44721001	ES2509816T3	System for distributing cryptographic keys	2014-10-20
negative	44721001	IL221286A	Cryptographic key distribution system	2018-01-31
negative	44721001	ITTO20120702A1	SISTEMA DI DISTRIBUZIONE DI CHIAVI CRITTOGRAFICHE	2013-02-06
negative	44721001	US20130208894A1	CRYPTOGRAPHIC KEY DISTRIBUTION SYSTEM	2013-08-15
negative	44721001	US8903094B2	Cryptographic key distribution system	2014-12-02
negative	44758467	RU2010109531A	MULTI QUANTUM gravitational wave detector, a method of detecting gravitational wave QUANTA	2011-09-20
negative	44778168	CN102221559A	Based on machine vision of the fabric flaw online automatic detection method and device thereof	2011-10-19
negative	44778168	CN102221559B	Based on machine vision of the fabric flaw online automatic detection method and device thereof	2012-08-29
negative	44800390	CN102394646A	Optical module and atomic oscillator	2012-03-28
negative	44800390	CN102394646B	Optical module and atomic oscillator	2016-05-18
negative	44800390	CN105933002A	Optical module and atomic oscillator	2016-09-07
negative	44800390	CN105933002B	Optical module and atomic oscillator	2018-11-27
negative	44800390	EP2407834A1	Optical module and atomic oscillator	2012-01-18
negative	44800390	EP2407834B1	Optical module and atomic oscillator	2014-08-13
negative	44800390	JP2012023179A	OPTICAL MODULE AND ATOMIC OSCILLATOR	2012-02-02
negative	44800390	JP5699467B2	Optical module and atomic oscillator	2015-04-08
negative	44800390	KR101336453B1	OPTICAL MODULE AND ATOMIC OSCILLATOR	2013-12-04
negative	44800390	KR101658264B1	OPTICAL MODULE AND ATOMIC OSCILLATOR	2016-09-20
negative	44800390	KR101690467B1	OPTICAL MODULE AND ATOMIC OSCILLATOR	2016-12-27
negative	44800390	KR20120007442A	OPTICAL MODULE AND ATOMIC OSCILLATOR	2012-01-20
negative	44800390	KR20120126035A	OPTICAL MODULE AND ATOMIC OSCILLATOR	2012-11-20
negative	44800390	KR20160111350A	OPTICAL MODULE AND ATOMIC OSCILLATOR	2016-09-26
negative	44800390	TW201203868A	Optical module and atomic oscillator	2012-01-16
negative	44800390	TW201543820A	Optical module and atomic oscillator	2015-11-16
negative	44800390	TWI501560B	Optical module and atomic oscillator	2015-09-21
negative	44800390	TWI574511B	Optical module and atomic oscillator	2017-03-11
negative	44800390	US20120013411A1	OPTICAL MODULE AND ATOMIC OSCILLATOR	2012-01-19
negative	44800390	US20130265113A1	OPTICAL MODULE AND ATOMIC OSCILLATOR	2013-10-10
negative	44800390	US8476983B2	Optical module and atomic oscillator	2013-07-02
negative	44800390	US9054638B2	Optical module and atomic oscillator	2015-06-09
negative	44808060	CN102227101A	Based on quantum centralized control station of the light quantity electronic communication network structure and its communication method	2011-10-26
negative	44808060	CN102227101B	Based on quantum centralized control station of the light quantity electronic communication network structure and its communication method	2012-08-08
negative	44882057	GB201115106D0	Nuclear magnetic resonance (NMR) spectroscopy method and apparatus therefor	2011-10-19
negative	44882057	GB2494169A	Nuclear magnetic resonance spectroscopy using an excitation RF spectrum with a spectral gap	2013-03-06
negative	44882057	WO2013030585A1	NMR SPECTROSCOPY OF SEMICONDUCTOR MATERIALS USING BROADBAND RF EXCITATION WITH A SPECTRAL GAP	2013-03-07
negative	44961053	CN102242868A	An industrial device of steam pipe network optimization operation method	2011-11-16
negative	44961053	CN102242868B	An industrial device of steam pipe network optimization operation method	2012-10-31
negative	45021297	CA2741772A1	METHOD AND DEVICE FOR ACCURATELY MEASURING THE INCIDENT FLUX OF AMBIENT PARTICLES IN A HIGH OR ULTRA-HIGH VACUUM ENVIRONMENT	2011-11-26
negative	45021297	CA2741772C	METHOD AND DEVICE FOR ACCURATELY MEASURING THE INCIDENT FLUX OF AMBIENT PARTICLES IN A HIGH OR ULTRA-HIGH VACUUM ENVIRONMENT	2015-03-31
negative	45021297	US20110290991A1	METHOD AND DEVICE FOR ACCURATELY MEASURING THE INCIDENT FLUX OF AMBIENT PARTICLES IN A HIGH OR ULTRA-HIGH VACUUM ENVIRONMENT	2011-12-01
negative	45021297	US8803072B2	Method and device for accurately measuring the incident flux of ambient particles in a high or ultra-high vacuum environment	2014-08-12
negative	45093452	EP2458396A1	Magnetic imaging with a metameterial lens	2012-05-30
negative	45093452	US20110204891A1	Direct magnetic imaging apparatus and method	2011-08-25
negative	45329437	US20110313770A1	ELECTRONIC EMERGENCY MESSAGING SYSTEM	2011-12-22
negative	45329437	US8648712B2	Electronic emergency messaging system	2014-02-11
negative	45329437	WO2011160141A2	ELECTRONIC EMERGENCY MESSAGING SYSTEM	2011-12-22
negative	45329437	WO2011160141A3	ELECTRONIC EMERGENCY MESSAGING SYSTEM	2014-03-20
negative	45335560	CN102288999A	High temperature superconducting weak magnetic measuring sensor	2011-12-21
negative	45335560	CN102288999B	High-temperature superconductivity weak magnetic measuring transducer	2013-05-15
negative	45352579	TW201201556A	Construction structure of quantum encryption service network	2012-01-01
negative	45352579	TWI466523B	NULL	2014-12-21
negative	45352579	US20110317836A1	QUANTUM CRYPTOGRAPHY SERVICE NETWORK IMPLEMENTATION STRUCTURE	2011-12-29
negative	45352579	US9680642B2	Quantum cryptography service network implementation structure	2017-06-13
negative	45418122	JP2012100839A	LIVING BODY FUNCTION DIAGNOSTIC APPARATUS	2012-05-31
negative	45418122	JP4829375B1	Living body functional diagnostic device	2011-12-07
negative	45429207	CN102316464A	Based on a sequence of dominant jie zi-yan colony algorithm a plurality of target spectrum method for distributing	2012-01-11
negative	45429207	CN102316464B	Based on a sequence of dominant jie zi-yan colony algorithm a plurality of target spectrum method for distributing	2013-12-18
negative	45452757	CN102325085A	Error correction based on the exchange of three grade multi-user quantum signalling transmission method	2012-01-18
negative	45493794	US20120020892A1	FORCE-INDUCED MAGNETIZATION CONTRAST FOR DIAGNOSIS AND IMAGING	2012-01-26
negative	45493794	US8802057B2	Force-induced magnetization contrast for diagnosis and imaging	2014-08-12
negative	45493794	WO2012012596A2	FORCE-INDUCED MAGNETIZATION CONTRAST FOR DIAGNOSIS AND IMAGING	2012-01-26
negative	45493794	WO2012012596A3	FORCE-INDUCED MAGNETIZATION CONTRAST FOR DIAGNOSIS AND IMAGING	2012-05-03
negative	45536403	JP2012004955A	QUANTUM COMMUNICATION SYSTEM AND QUANTUM KEY DELIVERY SYSTEM	2012-01-05
negative	45536403	JP5128637B2	The photon opposite which has correlation in regard to	2013-01-23
negative	45556626	US20120035458A1	DETECTION, MEASUREMENT, AND IMAGING OF CELLS SUCH AS CANCER AND OTHER BIOLOGIC SUBSTANCES USING TARGETED NANOPARTICLES AND MAGNETIC PROPERTIES THEREOF	2012-02-09
negative	45556626	US8447379B2	Detection, measurement, and imaging of cells such as cancer and other biologic substances using targeted nanoparticles and magnetic properties thereof	2013-05-21
negative	45560552	CA2858965A1	SINGLE CRYSTAL CVD SYNTHETIC DIAMOND MATERIAL	2013-06-20
negative	45560552	CA2858965C	SINGLE CRYSTAL CVD SYNTHETIC DIAMOND MATERIAL	2016-04-26
negative	45560552	CN104185697A	Single-crystal cvd diamond composite material	2014-12-03
negative	45560552	CN104185697B	Single-crystal cvd diamond composite material	2017-03-15
negative	45560552	EP2791399A1	SINGLE CRYSTAL CVD SYNTHETIC DIAMOND MATERIAL	2014-10-22
negative	45560552	EP2791399B1	SINGLE CRYSTAL CVD SYNTHETIC DIAMOND MATERIAL	2017-03-29
negative	45560552	EP2791399B8	SINGLE CRYSTAL CVD SYNTHETIC DIAMOND MATERIAL	2017-06-07
negative	45560552	GB201121642D0	Single crtstal cvd synthetic diamond material	2012-01-25
negative	45560552	GB201222318D0	Single crystal CVD synthetic diamond material	2013-01-23
